handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,NG_score_mean,belief_share,truth_share,belief_share_2010_to_2013,truth_share_2010_to_2013,belief_share_2019_to_2022,truth_share_2019_to_2022,ideology_mean,followers_count_log,following_count_log
FrankPallone,31801993,Rep. Frank Pallone,Democrat,3708,46825.0,2883.0,20303.0,2009-04-16 13:51:56+00:00,117.0,99.49101796407186,0.0573700653223516,0.1990911672820221,,,0.0573700653223516,0.1990911672820221,0.2642858558603069,10.754172527312289,7.9665866976384025
BobbyScott4VA3,319829219,Bobby Scott,Democrat,2737,3825.0,452.0,3047.0,2011-06-18 20:29:30+00:00,116.0,93.61111111111111,0.0506970849176172,0.0709759188846641,0.040625,0.053125,0.0555555555555555,0.1388888888888889,0.235415131222018,8.249313746260636,6.113682179832232
repgregwalden,32010840,Archive: Rep. Greg Walden,Republican,3185,29775.0,196.0,3488.0,2009-04-16 17:31:34+00:00,116.0,94.70646766169156,0.0411418975650713,0.1070528967254408,0.0230414746543778,0.0921658986175115,0.0422535211267605,0.1561032863849765,0.62075153585972,10.3014243942235,5.278114659230517
stephaniebice,32289500,Stephanie Bice,Republican,3155,11627.0,1858.0,3730.0,2009-04-17 03:37:47+00:00,117.0,88.22749391727494,0.1278592375366569,0.1835777126099706,,,0.1155378486055776,0.1888446215139442,,9.361085258668608,7.527255919373784
Team_Rand,3229124078,Team Rand,Republican,1063,4529.0,527.0,1105.0,2015-05-28 19:56:21+00:00,115.0,84.3701923076923,0.029940119760479,0.0838323353293413,,,,,0.7371304815378728,8.418256443556213,6.267200548541362
DebFischerNE,323490669,Deb Fischer,Republican,906,,,,,116.0,85.7,0.0451977401129943,0.1031073446327683,0.0146520146520146,0.0915750915750915,0.0192307692307692,0.2307692307692307,0.8661220825553718,,
carbajalsalud,3237898542,Salud Carbajal,Democrat,500,2786.0,742.0,540.0,2015-06-06 14:16:17+00:00,116.0,98.52941176470588,0.0533707865168539,0.1264044943820224,,,0.1326530612244898,0.1632653061224489,0.2925317027842982,7.932362154339751,6.60934924316738
TomUdallPress,325231436,Tom Udall Press,Democrat,805,1539.0,142.0,820.0,2011-06-27 23:29:19+00:00,116.0,91.94,0.0255754475703324,0.0281329923273657,0.0461538461538461,0.0461538461538461,,,0.2802745624101465,7.338888133838879,4.955827057601261
RepAlGreenTX,327625079,Congressman Al Green,Democrat,228,1691.0,263.0,229.0,2011-07-01 21:38:28+00:00,116.0,96.875,0.053475935828877,0.1016042780748663,0.0232558139534883,0.1162790697674418,0.1428571428571428,0.0,0.2605717943256834,7.43307534889858,5.572154032177765
TeamVisclosky,3282677347,Pete Visclosky,Democrat,270,368.0,77.0,273.0,2015-07-17 17:33:01+00:00,116.0,86.60194174757281,0.0622406639004149,0.0663900414937759,,,0.0,0.125,0.4080935076052374,5.908082938168931,4.343805421853684
SheriffTNehls,3299995136,Troy Nehls,Republican,2175,21448.0,1171.0,2760.0,2015-07-29 00:35:59+00:00,117.0,81.56451612903226,0.081043956043956,0.1401098901098901,,,0.0813953488372093,0.1773255813953488,,9.973386679915794,7.065613363597717
RepTrentKelly,3317799825,Trent Kelly,Republican,2366,13030.0,3879.0,2407.0,2015-06-10 19:56:03+00:00,117.0,91.15789473684212,0.0240761478163493,0.0750279955207166,,,0.0310478654592496,0.1073738680465718,0.7279028528222953,9.47500967011889,8.263332667439967
GeorgeHolding,334245076,George Holding,Republican,434,1331.0,420.0,455.0,2011-07-12 20:03:29+00:00,116.0,88.39312977099236,0.0355731225296442,0.1225296442687747,0.037037037037037,0.0617283950617283,0.0,0.25,0.696758303711109,7.193685818395112,6.040254711277414
JaredHuffman,334894942,Rep. Jared Huffman,Democrat,3337,16119.0,797.0,16372.0,2011-07-13 20:49:36+00:00,116.0,96.1203007518797,0.1976090014064697,0.2257383966244725,,,0.1976090014064697,0.2257383966244725,0.2010799290218453,9.68775397939693,6.680854678790215
amyklobuchar,33537967,Amy Klobuchar,Democrat,3637,1967280.0,132470.0,15268.0,2009-04-20 14:59:36+00:00,117.0,96.35751840168244,0.1000935453695042,0.1590271281571562,,,0.1000935453695042,0.1590271281571562,0.2398069339875692,14.492162435995022,11.794111483678307
RepJoseSerrano,33563161,Rep Jose E. Serrano,Democrat,2898,32889.0,1503.0,5488.0,2009-04-20 16:06:56+00:00,116.0,94.90384615384616,0.047,0.1135,,,0.0888888888888888,0.1521367521367521,0.1807163093880003,10.40089353434265,7.315218389752975
RepBrianHiggins,33576489,Brian Higgins,Democrat,3557,28323.0,3762.0,17915.0,2009-04-20 16:47:06+00:00,117.0,94.11392405063292,0.0388230486309767,0.1720474049856967,,,0.0388230486309767,0.1720474049856967,0.3117089148111709,10.251429474400627,8.232706009860976
TomTiffanyWI,3389296557,Tom Tiffany,Republican,1242,7114.0,721.0,1292.0,2015-07-23 14:59:27+00:00,117.0,81.75,0.1142568250758341,0.1385237613751264,,,0.114604462474645,0.1389452332657201,0.5788022241757814,8.8698199525084,6.580639137284949
RepMikeRogersAL,33977070,Mike Rogers,Republican,3379,35906.0,2863.0,7225.0,2009-04-21 17:43:28+00:00,116.0,83.36259541984732,0.0385887541345093,0.0975744211686879,,,0.0430292598967297,0.1092943201376936,0.700181804807831,10.488659691430774,7.959625305098115
McConnellPress,339822881,Senator McConnell Press,Republican,3571,95799.0,366.0,16497.0,2011-07-21 18:25:30+00:00,117.0,89.40389294403893,0.0360641139804096,0.0970614425645592,,,0.0360641139804096,0.0970614425645592,0.7540704848536841,11.470007525491111,5.902633333401366
GregForMontana,3420965229,Greg Gianforte,Republican,1234,9207.0,1119.0,1244.0,2015-08-13 21:38:42+00:00,116.0,90.13194444444444,0.0383177570093457,0.0532710280373831,,,0.0,0.1538461538461538,0.7101607843082167,9.127719343287845,7.020190708311925
TomCottonAR,343041182,Tom Cotton,Republican,3556,319816.0,942.0,8608.0,2011-07-26 23:57:10+00:00,116.0,87.22108208955224,0.104130808950086,0.189328743545611,,,0.104130808950086,0.189328743545611,0.9181309690278506,12.675501109400011,6.848005274576363
VoteForTrey,3431000296,Trey Hollingsworth,Republican,326,1222.0,375.0,327.0,2015-08-19 04:05:41+00:00,117.0,84.77272727272727,0.0568720379146919,0.1137440758293838,,,,,0.603854991245887,7.108244139731541,5.926926025970411
DunnCampaign,3433189197,Dr. Neal Dunn,Republican,275,1545.0,160.0,289.0,2015-08-20 20:16:00+00:00,116.0,87.83333333333333,0.1052631578947368,0.1052631578947368,,,0.0,0.0833333333333333,0.4012544133600465,7.3427791893318455,5.075173815233827
CollinsforGA,343358379,Doug Collins,Republican,2224,30772.0,735.0,2349.0,2011-07-27 13:09:14+00:00,116.0,86.83574879227054,0.0978698906160046,0.1479562464018422,0.0550161812297734,0.0744336569579288,0.1071428571428571,0.1638655462184874,0.7175842214336281,10.334360464578825,6.5998704992128365
RepDevinNunes,344972339,Rep. Devin Nunes,Republican,215,47842.0,17.0,218.0,2011-07-29 21:40:22+00:00,116.0,83.6875,0.0331125827814569,0.0463576158940397,,,0.04,0.04,0.6217490701003794,10.775659193770734,2.833213344056216
GuamCongressman,346509049,Michael F.Q. San Nicolas,Democrat,44,2295.0,147.0,48.0,2011-08-01 11:27:20+00:00,117.0,,0.048780487804878,0.2195121951219512,,,0.048780487804878,0.2195121951219512,0.2623969064035225,7.738488122494646,4.990432586778736
ColinAllredTX,346964561,Colin Allred,Democrat,3354,34011.0,2992.0,4389.0,2011-08-02 02:56:31+00:00,116.0,96.46581691772886,0.0902674591381872,0.1430163447251114,,,0.1,0.1530120481927711,0.4271832652421047,10.434439280685709,8.003697339094368
DebbieLesko,34715823,Debbie Lesko,Republican,3104,23840.0,1916.0,7763.0,2009-04-23 20:14:56+00:00,116.0,74.93442622950819,0.0710743801652892,0.1454545454545454,,,0.0706195869420386,0.1605596269153897,0.8240467121509472,10.079120121179287,7.557994958530806
ReElectCohen,34884583,Cohen for Congress,Democrat,446,1165.0,393.0,612.0,2009-04-24 08:56:49+00:00,116.0,93.18055555555556,0.0112994350282485,0.03954802259887,0.0,0.0217391304347826,0.0,0.1,0.1667384390574881,7.060476365999801,5.973809611869261
LoisFrankel,349296252,Lois Frankel,Democrat,1235,3098.0,882.0,1275.0,2011-08-05 21:49:18+00:00,116.0,81.875,0.0712643678160919,0.1275862068965517,0.0626086956521739,0.1147826086956521,0.1139240506329113,0.1772151898734177,0.3218722327521298,8.038512020976814,6.782192056006791
BuckForColorado,34959770,Ken Buck,Republican,2080,8215.0,734.0,3005.0,2009-04-24 15:52:58+00:00,116.0,83.55719557195572,0.0775566231983527,0.0851063829787234,0.0597609561752988,0.0438247011952191,0.0837789661319073,0.1319073083778966,0.7127412039395474,9.01371703047137,6.598509028614515
timburchett,353890966,Tim Burchett,Republican,3482,59031.0,1925.0,25069.0,2011-08-12 20:08:19+00:00,116.0,91.30851063829788,0.119969627942293,0.1116173120728929,,,0.119969627942293,0.1116173120728929,0.6628177605505958,10.985818008629956,7.562681246721884
MariaCantwell,35567751,Maria Cantwell,Democrat,810,8926.0,893.0,834.0,2009-04-26 21:18:09+00:00,116.0,94.8735632183908,0.0416666666666666,0.0746527777777777,0.0343007915567282,0.0527704485488126,0.0,0.2857142857142857,0.2672711040261911,9.096723645189215,6.794586580876499
ewarren,357606935,Elizabeth Warren,Democrat,3489,5948466.0,565.0,12553.0,2011-08-18 16:43:48+00:00,116.0,94.54259501965925,0.1085003455425017,0.1772633033863165,,,0.1085003455425017,0.1772633033863165,0.1126794853179931,15.59864392915573,6.336825731146441
JodeyArrington,3609064098,Jodey Arrington,Republican,734,3613.0,808.0,791.0,2015-09-18 21:38:09+00:00,117.0,89.76923076923077,0.0667938931297709,0.0801526717557251,,,0.0738255033557047,0.1073825503355704,0.7387787252807354,8.19229373114764,6.694562058521095
Mike_CA05,3612420317,Mike (Wear a Mask) Thompson,Democrat,504,1276.0,329.0,594.0,2015-09-10 18:56:51+00:00,116.0,94.90196078431372,0.0460358056265984,0.0869565217391304,,,0.0431654676258992,0.1366906474820144,0.3745974404950499,7.151485463904735,5.796057750765372
Maggie_Hassan,361569788,Maggie Hassan,Democrat,3108,23281.0,254.0,3399.0,2011-08-25 00:19:24+00:00,117.0,96.10082304526748,0.0444109898381633,0.087316522393677,0.0417227456258411,0.063257065948856,0.0566037735849056,0.1406518010291595,0.3188848396562437,10.05539285624928,5.537334267018537
NikemaWilliams,36424664,Nikema Williams,Democrat,3181,49468.0,673.0,4460.0,2009-04-29 17:56:53+00:00,117.0,92.03333333333332,0.1041147132169576,0.1109725685785536,,,0.1147902869757174,0.119205298013245,0.7568431688733475,10.809081274861947,6.511745329644728
RepSarbanes,364415553,Rep. John Sarbanes,Democrat,3420,26962.0,618.0,5137.0,2011-08-29 18:44:47+00:00,117.0,95.81964285714284,0.0297462817147856,0.1364829396325459,,,0.0297462817147856,0.1364829396325459,0.3003280279088369,10.20218374625101,6.42648845745769
Team_Mitch,365530059,Team Mitch (Text MITCH to 47137),Republican,2979,30381.0,4188.0,3534.0,2011-08-31 15:59:28+00:00,115.0,89.96656534954407,0.0499286733238231,0.1119828815977175,0.0448877805486284,0.0573566084788029,0.0700483091787439,0.178743961352657,0.7540704848536841,10.321572692000395,8.339978571990427
MarkwayneMullin,366304362,Markwayne Mullin,Republican,1510,8200.0,563.0,1691.0,2011-09-01 23:10:14+00:00,116.0,77.95719178082192,0.1219903691813804,0.1179775280898876,0.0661764705882353,0.0514705882352941,0.1411764705882353,0.1294117647058823,0.752424772809816,9.011889433252344,6.333279628139691
RepMaxineWaters,36686040,Maxine Waters,Democrat,3145,1687007.0,692.0,3500.0,2009-04-30 15:17:45+00:00,116.0,88.02222222222223,0.083864118895966,0.1337579617834395,0.0531135531135531,0.0989010989010989,0.1368209255533199,0.2152917505030181,0.2329850779145515,14.33846651089709,6.539585955617669
RepLaHood,3686482216,Darin LaHood,Republican,3355,19770.0,1329.0,3623.0,2015-09-17 14:16:48+00:00,116.0,91.63550135501356,0.0333467255926074,0.1044596223382884,,,0.0306306306306306,0.1015015015015015,0.6794669711295157,9.891920916164663,7.192182058713246
TeamMeadows,368948092,Team Meadows,Republican,1497,4409.0,3651.0,1537.0,2011-09-06 14:12:07+00:00,116.0,83.40277777777777,0.02803738317757,0.0747663551401869,0.0287769784172661,0.0503597122302158,0.125,0.0,0.8846168570617021,8.391403185357937,8.202756381655638
repdonyoung,37007274,Rep. Don Young,Republican,3659,27656.0,1801.0,3894.0,2009-05-01 18:31:38+00:00,116.0,95.86363636363636,0.0639771801140994,0.1198044009779951,0.0354838709677419,0.0838709677419354,0.0838803792851932,0.1611962071480671,0.6657468122063813,10.22759798160146,7.496097345175956
MarioDB,37094727,Mario Diaz-Balart,Republican,2523,72002.0,601.0,10144.0,2009-05-02 00:52:48+00:00,117.0,93.15168539325845,0.0515394912985274,0.1539491298527443,,,0.0517613227893601,0.1567217828900071,0.6231207742583674,11.184449175390174,6.398594934535208
WeberforTexas,373586796,Randy Weber,Republican,984,1409.0,167.0,1038.0,2011-09-14 21:07:08+00:00,116.0,87.72115384615384,0.0872180451127819,0.0796992481203007,0.0712694877505567,0.066815144766147,0.2075471698113207,0.1132075471698113,0.8683282183295677,7.25063551189868,5.117993812416755
MarioDBCamp,374816353,Mario Diaz-Balart,Republican,337,2696.0,2051.0,385.0,2011-09-17 00:41:42+00:00,116.0,94.07142857142856,0.0459770114942528,0.1111111111111111,0.0,0.1111111111111111,0.0551181102362204,0.0944881889763779,0.6231207742583674,7.899524472032198,7.62608275807238
DebFischer2012,376858473,Mc Fischer,Republican,105,,,,,114.0,,0.0655737704918032,0.1147540983606557,0.0655737704918032,0.1147540983606557,,,0.8661220825553718,,
MacTXPress,377534571,Mac Thornberry Press,Republican,1404,15757.0,1085.0,1431.0,2011-09-21 18:42:06+00:00,116.0,87.36666666666666,0.0739795918367346,0.1096938775510204,0.0705128205128205,0.0576923076923076,0.1413043478260869,0.1630434782608695,0.625719010187881,9.665039989962045,6.98933526597456
ericswalwell,377609596,Eric Swalwell,Democrat,3242,396869.0,5437.0,10573.0,2011-09-21 21:00:22+00:00,116.0,95.0,0.1285403050108932,0.1623093681917211,,,0.1285403050108932,0.1623093681917211,0.2774701999570558,12.891361530404577,8.600982717145921
DianneFeinstein,378631423,Dianne Feinstein,Democrat,532,7397.0,293.0,542.0,2011-09-23 14:53:07+00:00,116.0,94.92424242424242,0.0795454545454545,0.1448863636363636,0.0625,0.09375,0.0,0.0,0.1721425143465801,8.908829791587868,5.680172609017068
MikeTurnerOH,380498919,Mike Turner,Republican,560,1887.0,412.0,568.0,2011-09-26 19:08:06+00:00,116.0,86.47222222222223,0.0557103064066852,0.0863509749303621,0.039647577092511,0.0572687224669603,0.0476190476190476,0.1785714285714285,0.6967368636309895,7.54274354536855,6.021023349349527
DeborahRossNC,3806081652,Deborah Ross,Democrat,2012,10006.0,958.0,2082.0,2015-10-06 19:02:53+00:00,117.0,97.81288343558282,0.0640129101667563,0.1543840774610005,,,0.0667202572347266,0.1953376205787781,0.7823185574725539,9.21094019204815,6.86484777797086
RepTerriSewell,381152398,Rep. Terri A. Sewell,Democrat,3544,53207.0,4389.0,8628.0,2011-09-27 20:47:50+00:00,117.0,94.11827956989248,0.0785409135721327,0.1465658889254025,,,0.0791839557399723,0.1421161825726141,0.3755864196371367,10.881945245621354,8.386856689688234
TomCarperforDE,381577682,Tom Carper,Democrat,1264,4423.0,651.0,1285.0,2011-09-28 15:33:14+00:00,116.0,96.34615384615384,0.0802083333333333,0.15,0.0385674931129476,0.0798898071625344,0.1295180722891566,0.2048192771084337,0.331619209988942,8.394573477868327,6.478509642208569
DorisMatsui,38254095,Rep. Doris Matsui,Democrat,3419,43496.0,9052.0,4793.0,2009-05-06 19:20:50+00:00,117.0,95.53468208092484,0.0717315850366371,0.1284226764365599,,,0.1041076487252124,0.1572237960339943,0.2828235150104436,10.680424258825756,9.110741006753427
SenJohnHoeven,382791093,Senator John Hoeven,Republican,3333,119430.0,763.0,4972.0,2011-09-30 17:55:30+00:00,117.0,91.1338028169014,0.023950017355085,0.0923290524123568,,,0.0321285140562249,0.1171352074966532,0.7978533711464861,11.690485704662473,6.637258031284457
RobinLynneKelly,38285038,Dr. Robin Kelly,Democrat,3253,8366.0,5431.0,9309.0,2009-05-06 21:46:47+00:00,116.0,91.22916666666669,0.0590932246561385,0.1120733571064696,,,0.0598646538261322,0.1114003123373243,0.2725829263341564,9.031931152002144,8.599878558034845
RepJohnYarmuth,384913290,Rep. John Yarmuth,Democrat,3313,54618.0,597.0,5471.0,2011-10-04 15:07:38+00:00,117.0,94.52906976744184,0.0939481268011527,0.1423631123919308,,,0.1265560165975103,0.1618257261410788,0.292385296721263,10.908118777733344,6.391917113392602
rickallen,385111151,Rick W. Allen,Republican,1540,4210.0,1153.0,1558.0,2011-10-04 22:05:54+00:00,116.0,83.10135135135135,0.0655870445344129,0.0866396761133603,0.0693430656934306,0.0985401459854014,0.0719424460431654,0.1151079136690647,0.8619383020412313,8.345217926676428,7.050122520269059
RepMcNerney,385429543,Jerry McNerney,Democrat,2804,32615.0,784.0,2862.0,2011-10-05 13:52:58+00:00,117.0,96.10576923076924,0.030262572318647,0.1250556297285269,0.0175879396984924,0.100502512562814,0.0459770114942528,0.2164750957854406,0.2686160226886283,10.392527584230196,6.664409020350408
RoyBluntMO,389554914,RoyBluntMO,Republican,2297,6910.0,465.0,2305.0,2011-10-12 16:29:17+00:00,116.0,92.15714285714286,0.0378837361201828,0.0966688438928804,0.0229007633587786,0.1297709923664122,0.0784313725490196,0.0980392156862745,0.8441367757355018,8.840724916761715,6.142037405587356
vgescobar,38960144,Veronica Escobar,Democrat,3196,35339.0,2605.0,11051.0,2009-05-10 00:30:04+00:00,116.0,96.95833333333331,0.1081081081081081,0.1696696696696696,,,0.1066282420749279,0.1681075888568683,0.2406834499115656,10.472742448925512,7.865187954187467
CharlieCrist,38970940,Charlie Crist,Democrat,3925,122026.0,538.0,5894.0,2009-05-10 01:42:17+00:00,117.0,93.484375,0.0871428571428571,0.1014285714285714,,,0.0979020979020979,0.1097364174287251,0.3411516950134915,11.71198941576377,6.2878585601617845
RepHorsford,389840566,Rep. Steven Horsford,Democrat,3378,17356.0,1979.0,6819.0,2011-10-13 02:23:25+00:00,117.0,93.2853185595568,0.0558286516853932,0.1706460674157303,,,0.0558286516853932,0.1706460674157303,0.2981290829497758,9.761693546918242,7.590346945602565
HaleyLive,391445643,Haley Stevens,Democrat,3522,32976.0,2999.0,15277.0,2011-10-15 15:40:39+00:00,116.0,94.8719806763285,0.1319924575738529,0.1332495285983658,,,0.1319924575738529,0.1332495285983658,0.3498469529010405,10.40353530313024,8.00603417874901
USRepMikeDoyle,39249305,Mike Doyle,Democrat,3357,23230.0,112.0,4206.0,2009-05-11 13:22:08+00:00,117.0,94.94520547945206,0.0526849037487335,0.1810199257007767,,,0.0536006546644844,0.1873977086743044,0.3643337088645947,10.053199825764455,4.718498871295094
StewartforUtah,395419988,Chris Stewart,Republican,1065,3180.0,1022.0,1175.0,2011-10-21 16:45:05+00:00,116.0,90.5253164556962,0.0769230769230769,0.1216783216783216,0.0683453237410072,0.0971223021582733,0.1058201058201058,0.1587301587301587,0.7603358876693274,8.064636475774222,6.92951677076365
JimmyGomezCA,398193180,Jimmy Gomez,Democrat,3212,19612.0,2991.0,11079.0,2011-10-25 18:20:38+00:00,116.0,94.52319587628864,0.1089588377723971,0.16545601291364,,,0.1076417419884963,0.1659819227608874,0.2640706789574794,9.883896902771124,8.003363058629947
DrRandPaul,39834947,Rand Paul,Republican,585,75155.0,274.0,1621.0,2009-05-13 21:07:01+00:00,116.0,78.96059113300493,0.0774647887323943,0.1009389671361502,0.08,0.08,0.1034482758620689,0.1551724137931034,0.7371304815378728,11.227307926567326,5.6131281063880705
deanbphillips,39894447,Dean Phillips 🇺🇸,Democrat,1118,15690.0,1039.0,1181.0,2009-05-14 01:32:09+00:00,116.0,97.26027397260276,0.0798611111111111,0.1319444444444444,,,0.0892857142857142,0.1464285714285714,0.5336263634152614,9.660778845727078,6.946013991099227
